Company,TypeName,Inches,ScreenResolution,Ram,Gpu,OpSys,Weight,Price_euros,SSD,HDD,Hybrid,Flash_Storage,Cpu_brand,Cpu_speed,price_per_inch
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,12,AMD Radeon RX 580,Windows 10,3.74,1749.0,0,1024,0,0,Intel Core i7 7700HQ,2.8,101.09826589595376
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,2.9,2415.0,512,1024,0,0,Intel Core i7 7700HQ,2.8,139.59537572254334
Samsung,Ultrabook,13.3,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,0.81,1499.0,256,0,0,0,Intel Core i5 7200U,2.5,112.70676691729322
Dell,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce GT 940MX,Windows 10,1.98,961.0,0,1024,0,0,Intel Core i7 7500U,2.7,61.6025641025641
Dell,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R5 M420,Windows 10,2.18,789.81,256,0,0,0,Intel Core i5 7200U,2.5,50.62884615384616
Lenovo,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.32,1859.0,256,0,0,0,Intel Core i7 7500U,2.7,132.78571428571428
Razer,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,16,Intel HD Graphics 620,Windows 10,1.29,1799.0,512,0,0,0,Intel Core i7 7500U,2.5,143.92
HP,Netbook,11.6,1366x768,4,Intel HD Graphics 400,Chrome OS,1.23,385.0,0,0,0,16,Intel Celeron Dual Core N3060,1.6,33.189655172413794
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,4.36,2505.02,128,1024,0,0,Intel Core i7 7700HQ,2.8,144.79884393063583
Dell,Notebook,14.0,1366x768,4,Intel HD Graphics 520,Windows 10,1.76,755.0,0,500,0,0,Intel Core i5 6200U,2.3,53.92857142857143
Lenovo,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 10,2.1,489.9,0,500,0,0,Intel Core i3 6006U,2.0,31.40384615384616
Toshiba,Ultrabook,14.0,1366x768,4,Intel HD Graphics 620,Windows 10,1.25,1090.0,128,0,0,0,Intel Core i5 7200U,2.5,77.85714285714286
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.13,2499.0,512,0,0,0,Intel Core i7 7500U,2.7,178.5
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.4,1199.0,256,0,0,0,Intel Core i5 7300HQ,2.5,76.85897435897436
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.13,1875.0,0,0,0,256,Intel Core i5 7200U,2.5,133.92857142857142
Toshiba,Notebook,14.0,1366x768,4,Intel HD Graphics 510,Windows 10,1.75,499.0,128,0,0,0,Intel Pentium Dual Core 4405U,2.1,35.642857142857146
Asus,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.1,1358.0,256,0,0,0,Intel Core i5 7200U,2.5,102.10526315789473
Dell,Notebook,14.0,1366x768,4,Intel HD Graphics 520,Windows 10,1.76,585.0,0,500,0,0,Intel Core i3 6006U,2.0,41.785714285714285
Acer,Netbook,11.6,IPS Panel 1366x768,4,Intel HD Graphics 400,Chrome OS,1.35,355.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,30.60344827586207
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.5,619.0,128,0,0,0,Intel Core i3 7100U,2.4,44.21428571428572
Razer,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,32,Nvidia GeForce GTX 1080,Windows 10,3.49,5499.0,512,0,0,0,Intel Core i7 7820HK,2.9,317.8612716763006
Lenovo,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,16,Intel HD Graphics 520,Windows 10,1.1,2099.0,512,0,0,0,Intel Core i7 6600U,2.6,149.92857142857142
Asus,Notebook,15.6,Full HD 1920x1080,4,Nvidia GeForce 920,Linux,2.1,519.0,0,1024,0,0,Intel Core i5 7200U,2.5,33.26923076923077
Lenovo,Notebook,14.0,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.7,1186.0,256,0,0,0,Intel Core i5 6200U,2.3,84.71428571428571
Lenovo,Notebook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.32,1650.0,256,0,0,0,Intel Core i5 7300U,2.6,117.85714285714286
Dell,Gaming,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,3.21,2774.63,256,1024,0,0,Intel Core i7 7700HQ,2.8,177.86089743589744
Asus,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1070,Windows 10,2.9,2419.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,139.8265895953757
Toshiba,Notebook,15.6,1366x768,4,Intel HD Graphics 620,Windows 10,2.0,669.0,0,500,0,0,Intel Core i3 7100U,2.4,42.88461538461539
Lenovo,Notebook,14.0,1366x768,4,Intel HD Graphics 400,Chrome OS,1.5,325.0,0,0,0,16,Intel Celeron Quad Core N3160,1.6,23.214285714285715
Asus,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,2.3,590.0,0,128,0,0,Intel Core i5 7200U,2.5,37.820512820512825
Asus,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.73,1799.0,512,1024,0,0,Intel Core i7 6700HQ,2.6,103.98843930635836
Dell,Gaming,17.3,IPS Panel Full HD 1920x1080,32,Nvidia GeForce GTX 1070,Windows 10,4.42,3072.89,512,1024,0,0,Intel Core i7 7700HQ,2.8,177.6236994219653
HP,Notebook,17.3,1600x900,8,Nvidia GeForce 930MX,Windows 10,2.63,910.0,0,1024,0,0,Intel Core i5 7200U,2.5,52.60115606936416
Dell,Notebook,15.6,1366x768,8,Intel HD Graphics 620,Windows 10,2.18,713.99,128,0,0,0,Intel Core i5 7200U,2.5,45.76858974358974
HP,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.54,1870.0,512,0,0,0,Intel Core i7 6500U,2.5,133.57142857142858
Dell,Notebook,15.6,Full HD 1920x1080,4,AMD Radeon R5 M420,Windows 10,2.18,739.0,256,0,0,0,Intel Core i7 7500U,2.7,47.37179487179488
HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,4,Intel HD Graphics 500,Chrome OS,1.4,615.0,0,0,0,32,Intel Celeron Dual Core N3350,1.1,53.01724137931035
Asus,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8,Nvidia GeForce 940M,Windows 10,1.45,1026.0,512,0,0,0,Intel Core i5 6200U,2.3,77.14285714285714
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.28,2277.0,256,0,0,0,Intel Core i5 7200U,2.5,171.203007518797
HP,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.54,1468.0,512,0,0,0,Intel Core i7 6500U,2.5,104.85714285714286
HP,Notebook,15.6,1366x768,4,Intel HD Graphics 400,No OS,1.86,299.0,128,0,0,0,Intel Celeron Dual Core N3060,1.6,19.166666666666668
Asus,Gaming,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 1060,Windows 10,2.1,1899.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,121.73076923076924
Dell,Notebook,17.3,Full HD 1920x1080,8,AMD Radeon R7 M445,Linux,2.83,865.0,0,1024,0,0,Intel Core i7 7500U,2.7,50.0
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GT 940MX,Windows 10,1.96,1903.0,256,0,0,0,Intel Core i7 7700HQ,2.8,135.92857142857142
Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 930MX,Windows 10,2.3,787.0,256,0,0,0,Intel Core i7 7500U,2.7,50.44871794871795
Dell,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.9,945.0,128,0,0,0,Intel Core i5 7200U,2.5,60.57692307692308
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics 505,Windows 10,2.0,449.0,0,1024,0,0,Intel Pentium Quad Core N4200,1.1,28.78205128205128
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.28,2559.0,256,0,0,0,Intel Core i7 7600U,2.8,192.406015037594
Dell,Notebook,13.3,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 520,Windows 10,1.62,649.0,0,1024,0,0,Intel Core i5 6200U,2.3,48.796992481203006
Lenovo,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 520,No OS,2.2,469.0,0,1024,0,0,Intel Core i3 6006U,2.0,30.06410256410257
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,2.3,850.66,0,1024,0,0,Intel Core i5 7200U,2.5,54.52948717948718
HP,Notebook,15.6,Full HD 1920x1080,8,AMD Radeon R7 M465,Windows 10,1.84,1349.0,256,0,0,0,Intel Core i5 7300U,2.6,86.47435897435898
Toshiba,Notebook,13.3,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,1.05,1285.0,128,0,0,0,Intel Core i5 7200U,2.5,96.61654135338344
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 1050,No OS,2.5,1017.0,0,1024,0,0,Intel Core i5 7300HQ,2.5,65.1923076923077
Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,16,Intel Iris Plus Graphics 640,Windows 10,1.29,2240.0,512,0,0,0,Intel Core i7 7660U,2.5,168.42105263157893
HP,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 520,Windows 10,2.07,910.0,0,500,0,0,Intel Core i5 6200U,2.3,58.333333333333336
Toshiba,Ultrabook,13.3,1366x768,8,Intel HD Graphics 520,Windows 10,1.2,1095.0,256,0,0,0,Intel Core i5 6200U,2.3,82.33082706766916
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.37,1950.0,256,0,0,0,Intel Core i7 7500U,2.7,146.61654135338344
Acer,Notebook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.56,902.0,256,0,0,0,Intel Core i5 7200U,2.5,64.42857142857143
Dell,Workstation,15.6,Full HD 1920x1080,8,Nvidia Quadro M620,Windows 10,2.23,1778.0,0,1024,0,0,Intel Core i7 7700HQ,2.8,113.97435897435898
Lenovo,Notebook,15.6,1366x768,4,Intel HD Graphics 620,Windows 10,2.38,1055.0,0,500,0,0,Intel Core i5 7200U,2.5,67.62820512820512
Lenovo,Notebook,15.6,Full HD 1920x1080,4,AMD Radeon R5 M430,No OS,2.2,479.0,0,1024,0,0,Intel Core i3 6006U,2.0,30.705128205128204
Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,2.0,1388.0,256,0,0,0,Intel Core i7 7500U,2.7,88.97435897435898
Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,1.44,735.0,180,0,0,0,Intel Core i3 7100U,2.4,55.26315789473684
Samsung,Ultrabook,15.0,Full HD 1920x1080,16,Nvidia GeForce 940MX,Windows 10,1.23,1849.0,256,0,0,0,Intel Core i7 7500U,2.7,123.26666666666668
Dell,Ultrabook,12.5,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.6,1690.0,256,0,0,0,Intel Core i7 7600U,2.8,135.2
Asus,Notebook,15.6,1366x768,4,Intel HD Graphics 505,Linux,2.0,398.99,0,1024,0,0,Intel Pentium Quad Core N4200,1.1,25.576282051282053
Xiaomi,Ultrabook,13.3,IPS Panel Full HD 1920x1080,8,Nvidia GeForce 940MX,Windows 10,1.28,935.0,256,0,0,0,Intel Core i5 6200U,2.3,70.30075187969925
Dell,Notebook,15.6,Full HD 1920x1080,4,Nvidia GeForce 940MX,Windows 10,2.18,912.5,128,1024,0,0,Intel Core i5 7200U,2.5,58.49358974358975
HP,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,2.04,839.0,256,0,0,0,Intel Core i5 7200U,2.5,53.782051282051285
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 620,Windows 10,1.28,1700.0,256,0,0,0,Intel Core i5 7200U,2.5,127.81954887218043
HP,2 in 1 Convertible,15.6,Touchscreen 1366x768,4,Intel HD Graphics 620,Windows 10,2.3,684.8,0,500,0,0,Intel Core i5 7200U,2.5,43.8974358974359
Asus,Notebook,14.1,1366x768,4,Intel HD Graphics 500,Windows 10,1.65,348.0,0,0,0,32,Intel Celeron Dual Core N3350,1.1,24.680851063829788
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce 940MX,Windows 10,2.2,669.0,0,1024,0,0,Intel Core i7 6500U,2.5,42.88461538461539
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics,Windows 10,2.2,369.0,0,500,0,0,Intel Pentium Quad Core N3710,1.6,23.65384615384616
HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,4,Intel HD Graphics 620,Windows 10,1.28,1799.0,256,0,0,0,Intel Core i5 7200U,2.5,135.26315789473682
Dell,Notebook,15.6,1366x768,4,AMD Radeon R5 M420X,Linux,2.18,455.7,0,1024,0,0,Intel Core i3 6006U,2.0,29.21153846153846
Asus,Gaming,17.3,Full HD 1920x1080,12,Nvidia GeForce GTX 1050,Windows 10,2.2,1369.9,128,1024,0,0,Intel Core i5 7300HQ,2.5,79.1849710982659
Acer,Netbook,11.6,IPS Panel 1366x768,4,Intel HD Graphics 400,Chrome OS,1.25,297.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,25.60344827586207
Lenovo,Notebook,17.3,1600x900,4,AMD Radeon R3,Windows 10,2.8,379.0,0,500,0,0,AMD A4-Series 7210,2.2,21.90751445086705
HP,Notebook,14.0,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,1.95,1265.0,128,0,0,0,Intel Core i5 7200U,2.5,90.35714285714286
HP,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,16,Intel HD Graphics 620,Windows 10,1.42,1399.0,256,0,0,0,Intel Core i7 7500U,2.7,105.18796992481202
Samsung,Ultrabook,15.0,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.17,1699.0,256,0,0,0,Intel Core i7 7500U,2.7,113.26666666666668
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.32,1799.0,256,0,0,0,Intel Core i5 7200U,2.5,128.5
MSI,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,16,Nvidia GeForce GTX 1060,Windows 10,2.43,2649.0,512,2048,0,0,Intel Core i7 6700HQ,2.6,153.121387283237
Toshiba,Notebook,13.3,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.05,1475.0,256,0,0,0,Intel Core i5 7200U,2.5,110.90225563909772
Dell,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050Ti,Linux,2.62,929.0,0,1024,0,0,Intel Core i7 7700HQ,2.8,59.55128205128205
HP,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce 930MX,Windows 10,2.04,900.0,0,1024,0,0,Intel Core i7 7500U,2.7,57.69230769230769
Dell,Notebook,15.6,1366x768,4,AMD Radeon R5 M420X,Windows 10,2.18,614.0,0,1024,0,0,Intel Core i3 6006U,2.0,39.35897435897436
Dell,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.9,935.0,0,500,0,0,Intel Core i5 7300U,2.6,59.93589743589744
Dell,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,8,Intel HD Graphics 615,Windows 10,1.24,2013.1,512,0,0,0,Intel Core i7 7Y75,1.3,151.36090225563908
Asus,Gaming,17.3,IPS Panel Full HD 1920x1080,32,Nvidia GeForce GTX 980M,Windows 10,3.58,1279.0,512,0,0,0,Intel Core i7 6820HK,2.7,73.93063583815028
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,16,Intel HD Graphics 615,Windows 10,1.22,1649.0,256,0,0,0,Intel Core i7 7Y75,1.3,123.98496240601504
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.13,2049.0,0,0,0,256,Intel Core i7 7500U,2.7,146.35714285714286
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.95,1962.99,512,0,0,0,Intel Core i5 7200U,2.5,125.83269230769233
LG,Ultrabook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,16,Intel HD Graphics 620,Windows 10,1.08,2099.0,512,0,0,0,Intel Core i7 7500U,2.7,134.55128205128204
HP,Netbook,12.5,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.26,1483.0,512,0,0,0,Intel Core i7 7500U,2.7,118.64
Acer,Notebook,15.6,IPS Panel Full HD 1920x1080,4,Intel HD Graphics,Chrome OS,2.2,359.0,0,0,0,16,Intel Celeron Dual Core 3205U,1.5,23.012820512820515
Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 960M,Windows 10,2.6,789.0,128,1024,0,0,Intel Core i5 6300HQ,2.3,50.57692307692308
LG,Ultrabook,14.0,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,0.98,1899.0,512,0,0,0,Intel Core i7 7500U,2.7,135.64285714285714
Dell,Notebook,14.0,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.6,1205.0,256,0,0,0,Intel Core i5 7440HQ,2.8,86.07142857142857
HP,Ultrabook,12.5,4K Ultra HD / Touchscreen 3840x2160,8,Intel HD Graphics 515,Windows 10,1.09,3100.0,240,0,0,0,Intel Core M 6Y75,1.2,248.0
Lenovo,Notebook,15.6,Full HD 1920x1080,6,Nvidia GeForce 940MX,Windows 10,2.2,789.0,256,0,0,0,Intel Core i7 7500U,2.7,50.57692307692308
HP,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce 930MX,Windows 10,2.04,1018.99,256,0,0,0,Intel Core i7 7500U,2.7,65.3198717948718
Acer,Notebook,15.6,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,2.4,499.0,0,1024,0,0,Intel Core i3 7100U,2.4,31.98717948717949
Lenovo,Notebook,13.3,Full HD 1920x1080,4,Intel HD Graphics 620,Windows 10,1.44,881.0,128,0,0,0,Intel Core i5 7200U,2.5,66.2406015037594
HP,Notebook,13.3,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.49,960.0,256,0,0,0,Intel Core i5 7200U,2.5,72.18045112781955
MSI,Gaming,17.3,Full HD 1920x1080,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1599.0,256,1024,0,0,Intel Core i7 7700HQ,2.8,92.42774566473987
Dell,Gaming,15.6,Full HD 1920x1080,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.6,1349.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,86.47435897435898
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1119.91,128,1024,0,0,Intel Core i5 7300HQ,2.5,71.78910256410258
Dell,Notebook,15.6,1366x768,4,AMD Radeon R5 M420,Windows 10,2.18,684.99,0,1024,0,0,Intel Core i5 7200U,2.5,43.909615384615385
HP,Ultrabook,15.6,Full HD 1920x1080,8,AMD Radeon R7 M365X,Windows 10,1.84,1296.99,256,0,0,0,Intel Core i7 6500U,2.5,83.14038461538462
HP,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,8,Intel HD Graphics 620,Windows 10,1.39,1149.0,256,0,0,0,Intel Core i7 7500U,2.7,86.39097744360902
Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,16,Nvidia GeForce 930M,Windows 10,2.4,1975.0,256,0,0,0,Intel Core i7 6600U,2.6,126.6025641025641
Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.37,1825.0,512,0,0,0,Intel Core i5 7200U,2.5,137.21804511278194
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 10,1.95,729.9,0,500,0,0,Intel Core i5 6200U,2.3,46.78846153846154
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.36,1650.0,256,0,0,0,Intel Core i7 7500U,2.7,132.0
HP,Notebook,15.6,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,2.31,1165.0,256,0,0,0,Intel Core i5 6200U,2.3,74.67948717948718
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 620,Windows 10,2.18,708.06,0,1024,0,0,Intel Core i5 7200U,2.5,45.388461538461534
HP,Notebook,14.0,1366x768,4,Intel HD Graphics 520,Windows 10,1.95,1149.0,0,500,0,0,Intel Core i5 6200U,2.3,82.07142857142857
Lenovo,Notebook,15.6,1366x768,4,Intel HD Graphics 505,Windows 10,2.2,309.0,0,1024,0,0,Intel Pentium Quad Core N4200,1.1,19.807692307692307
HP,Ultrabook,12.5,Full HD 1920x1080,4,Intel HD Graphics 520,Windows 10,1.26,1579.0,0,500,0,0,Intel Core i5 6200U,2.3,126.32
HP,Notebook,15.6,1366x768,4,Intel HD Graphics 400,No OS,1.86,288.9,0,1024,0,0,Intel Celeron Dual Core N3060,1.6,18.519230769230766
Lenovo,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,16,Intel Iris Graphics 540,Windows 10,1.3,1799.0,1024,0,0,0,Intel Core i7 6560U,2.2,135.26315789473682
Toshiba,Notebook,14.0,IPS Panel Full HD 1920x1080,4,Intel HD Graphics 520,Windows 10,1.47,1105.0,128,0,0,0,Intel Core i5 6200U,2.3,78.92857142857143
HP,Netbook,12.5,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.26,1669.0,256,0,0,0,Intel Core i5 6200U,2.3,133.52
Dell,Notebook,15.6,1366x768,4,Intel HD Graphics 520,Windows 10,2.18,558.6,0,1024,0,0,Intel Core i3 6006U,2.0,35.80769230769231
MSI,Gaming,15.6,Full HD 1920x1080,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1199.0,128,1024,0,0,Intel Core i7 7700HQ,2.8,76.85897435897436
Dell,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.36,1639.0,256,0,0,0,Intel Core i5 7200U,2.5,117.07142857142856
Dell,Gaming,17.3,2560x1440,16,Nvidia GeForce GTX 1080,Windows 10,4.36,2758.0,512,1024,0,0,Intel Core i7 6820HK,2.7,159.42196531791907
HP,Gaming,17.3,IPS Panel Full HD 1920x1080,8,Nvidia GeForce GTX 965M,Windows 10,2.75,1399.0,128,1024,0,0,Intel Core i5 6300HQ,2.3,80.86705202312139
Asus,Notebook,17.3,1600x900,4,Nvidia GeForce 920MX,Windows 10,2.8,530.0,0,1024,0,0,Intel Pentium Quad Core N3710,1.6,30.63583815028901
Acer,Notebook,15.6,1366x768,4,Intel HD Graphics 620,Windows 10,2.23,619.0,0,500,0,0,Intel Core i5 7200U,2.5,39.67948717948718
Toshiba,Notebook,15.6,1366x768,8,Intel HD Graphics 520,Windows 10,2.2,1119.0,256,0,0,0,Intel Core i5 6200U,2.3,71.73076923076923
Lenovo,2 in 1 Convertible,11.3,IPS Panel Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 515,Windows 10,1.1,1299.0,256,0,0,0,Intel Core M m7-6Y75,1.2,114.95575221238936
Lenovo,Gaming,15.6,IPS Panel Full HD 1920x1080,16,AMD Radeon R9 M385,Windows 10,2.5,999.0,512,1024,0,0,AMD FX 8800P,2.1,64.03846153846153
Dell,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics,Windows 10,1.36,1472.2,256,0,0,0,Intel Core i5 7200U,2.5,117.776
Lenovo,Notebook,15.6,Full HD 1920x1080,8,Nvidia GeForce 920MX,No OS,2.2,685.0,0,1024,0,0,Intel Core i7 7500U,2.7,43.91025641025641
Dell,Notebook,17.3,1600x900,4,AMD Radeon R7 M445,Windows 10,2.36,659.0,0,1024,0,0,Intel Core i3 6006U,2.0,38.09248554913295
Acer,Notebook,14.0,1366x768,4,Intel HD Graphics 400,Chrome OS,1.68,349.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,24.928571428571427
HP,Workstation,15.6,IPS Panel Full HD 1920x1080,8,Nvidia Quadro M1000M,Windows 10,2.0,2249.0,8,0,0,0,Intel Core i7 6820HQ,2.7,144.16666666666666
Dell,Ultrabook,14.0,Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.36,1775.0,256,0,0,0,Intel Core i7 7600U,2.8,126.78571428571428
Toshiba,Notebook,13.3,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 7,1.2,1460.0,256,0,0,0,Intel Core i5 6200U,2.3,109.77443609022556
Asus,2 in 1 Convertible,12.5,Full HD 1920x1080,8,Intel HD Graphics 515,Chrome OS,1.2,1159.0,0,0,0,64,Intel Core M M7-6Y75,1.2,92.72
Lenovo,Ultrabook,14.0,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.7,1488.99,256,0,0,0,Intel Core i7 6600U,2.6,106.35642857142857
Dell,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,16,Nvidia GeForce GTX 1070,Windows 10,4.36,3154.0,512,1024,0,0,Intel Core i7 7700HQ,2.8,182.3121387283237
Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 615,Windows 10,1.24,1899.0,256,0,0,0,Intel Core i5 7Y54,1.2,142.78195488721803
HP,2 in 1 Convertible,11.6,Touchscreen 1366x768,4,Intel HD Graphics 505,Windows 10,1.45,775.0,256,0,0,0,Intel Pentium Quad Core N4200,1.1,66.8103448275862
Dell,Ultrabook,13.3,Quad HD+ 3200x1800,8,Intel HD Graphics 520,Windows 10,1.3,1268.0,256,0,0,0,Intel Core i7 6500U,2.5,95.33834586466163
Acer,2 in 1 Convertible,11.6,IPS Panel Touchscreen 1366x768,4,Intel HD Graphics 400,Chrome OS,1.25,389.0,0,0,0,32,Intel Celeron Dual Core N3060,1.6,33.53448275862069
Toshiba,Notebook,13.3,Full HD 1920x1080,8,Intel HD Graphics 520,Windows 10,1.2,1535.0,256,0,0,0,Intel Core i5 6300U,2.4,115.41353383458646
Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,8,Intel HD Graphics 620,Windows 10,1.36,1760.0,256,0,0,0,Intel Core i5 7300U,2.6,140.8
Acer,Notebook,15.6,Full HD 1920x1080,12,Nvidia GeForce GTX 950M,Windows 10,2.4,1009.0,128,1024,0,0,Intel Core i5 7200U,2.5,64.67948717948718
Toshiba,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,8,Intel HD Graphics 620,Windows 10,1.1,1790.0,512,0,0,0,Intel Core i7 7500U,2.7,143.2
HP,Notebook,15.6,1366x768,8,Nvidia GeForce 930MX,Windows 10,2.04,846.5,0,1024,0,0,Intel Core i5 7200U,2.5,54.26282051282051
